PC1 PC2 PC3 PC4 PC5 PC6
X10338_1 0.205383085408819 0.041987808508529 -0.0671715290617269 -0.0827278265082758 -0.0175989744819054 -0.269507945063704
X103405_1 0.217652404691555 -0.0333147752918406 0.276346527629718 -0.160268276718242 0.00789587397260194 0.0412748971198374
X103406_1 0.181311314220321 -0.12633165075507 -0.0170175765355105 -0.161648775541624 -0.0242321926819308 -0.0818765175277002
X103505_1 0.37602720168555 0.140701323049024 0.17653788764363 -0.0641380359282292 -0.215697750941451 -0.0272832057012216
X103517_1 0.28479013597844 -0.0488791417093326 -0.276658611540431 -0.059416157653852 -0.374277049647669 0.230260127125096
X103692_1 -0.0228127867681326 -0.184282774178632 0.0532885474277934 0.0197150251324459 -0.0559675935594683 -0.091950832753116
X10370_1 0.271334308415988 0.0515125016250579 0.243111859632032 0.0821168207907886 -0.338421868571018 0.0576421105799396
X103706_1 0.429590628959723 -0.155441238613964 0.0453314088277582 0.100298672446064 0.077666650225729 -0.214122247299993
X103733_1 0.400727370668033 -0.442552935183332 -0.213207049062753 -0.262209784369328 0.229859646807433 0.250218506988143
X103755_1 0.339044973785358 -0.151547119062477 0.0732555792745728 -0.253968393723829 -0.028536959041235 0.0426753116281464
X103802_1 0.288940453184833 0.149098877972903 -0.0282981318110514 -0.211319140192535 0.0617376994869834 -0.0635101325968263
X103818_1 0.181632313059254 0.092215439957808 0.149485324963212 0.1991569692416 -0.189848706639484 -0.215791117682005
X103828_1 0.0111088230865724 0.00818367707870329 -0.0198284408258021 -0.072928025430718 -0.134126299570305 -0.236059389340301
X103839_1 0.177700482611228 0.210220812989214 -0.102672773800498 0.0822181951808479 -0.194489954858283 -0.0729290667478583
X103850_1 0.283194269207336 0.0509950567338751 0.0284628225899441 -0.23945064882745 0.195343499421902 -0.167504199012199
X10407_1 -0.00502562657852409 -0.136676076691593 0.0122994895747043 0.119242130477141 -0.106227658415423 -0.137188906077219
X104123_1 0.218054390613833 0.0197472596857464 -0.012265784854741 0.048107907504824 0.0721432205377816 -0.0931983159232536
X104149_1 0.147051380557841 0.130321476853299 0.124018214772092 -0.0894439427963535 0.0193777728948068 0.0621104276932622
X104158_1 0.214115595803454 0.137521739459939 -0.0577813897666518 0.0257564457716219 -0.101429071287764 -0.0296028474878663
X104204_1 0.153119610317039 0.0781894331965178 0.130274984707758 0.120437376321818 0.00382011796833636 -0.164879335753457
X104236_1 0.511440271290369 -0.301198619928966 -0.0723008668645923 -0.366048661771621 -0.227752290520457 0.0239792906953739
X104274_1 -0.0183996076318805 -0.0669387425345637 0.0885842528861347 -0.0300554134229964 0.0037025239041893 -0.31132281573591
X104323_1 0.0425568327872426 -0.0285685347647384 0.146975261023657 -0.211600531230771 0.122799015957677 -0.225453579956483
X104333_1 0.0679088537713065 0.0684800818688674 -0.12620754514112 -0.00432392648061923 0.00943287148465133 -0.0623790335266215
X104334_1 0.091416753051114 0.17424871511502 -0.12837280786938 -0.164688995207016 -0.0908673817017958 0.0651998236074844
X104502_1 0.201606742890069 0.0811121550011753 -0.0328151180615355 -0.135707532382005 -0.178332921100583 0.0169221335179466
X104522_1 -0.0209555328260018 0.168248202522351 0.0998350267069507 -0.0327411447724643 -0.135544963156211 -0.149139818812962
X104548_1 0.393756404341788 0.145009651897134 0.0507842647177516 -0.120418949954802 0.0547535239452222 -0.0145470753354266
X104552_1 -0.223155031156415 -0.283571958623527 -0.115547599424789 0.0440374537850169 -0.0944445547353118 0.093371059449344
X104569_1 -0.0203280499248526 -0.258696024539838 0.0505455097616169 0.0617461298154365 0.0473509140381676 -0.201310976148892
X104596_1 0.178020570873203 0.0822795347638463 0.241969178799511 -0.238068542475187 -0.0535241556879641 0.166067253061153
X104645_1 -0.0969052170615553 0.207531390020064 0.075201219144916 -0.080646513512954 0.257039917907014 0.207445859711486
X104665_1 -0.0541777782678525 -0.257769488015399 0.212040596702038 0.217945240087481 -0.20027477861618 -0.0785006064053318
X104684_1 0.0237895673512165 0.23860888430657 0.0535846585738649 -0.00162953873713041 0.0275568835069702 0.00421977438273622
X104701_1 0.155193474132401 0.0361537041209223 0.138450129911695 0.012732483793271 0.0924560993170101 -0.168831221240167
X104712_1 -0.266670952318391 -0.0637670006336119 0.0667998120767063 0.10063265358291 0.199827141749099 0.18737765995982
X104966_1 0.0495936656326816 0.0883066628468076 -0.0564714262465414 0.0373840863624714 -0.232143036073628 -0.0185802952310029
X104973_1 0.132961552693053 -0.077149145648391 0.0947984716099115 -0.0614594446328013 0.057277246118615 -0.0644353791107488
X105003_1 -0.127989448007522 -0.295428711666597 0.23353865935164 -0.321805620041759 0.133152804265749 -0.0938480033905459
X105074_1 0.0590453361665863 0.410181138350272 -0.0214048293748862 -0.0534043787580673 -0.014186250557076 0.026388000695458
X10516_1 -0.00231314468221263 0.0727717941752902 0.00053498604067628 -0.170920183540638 -0.0457756802981623 0.0482006257782481
X105238_1 -0.128941912345475 0.0102499681122942 0.163651043687321 0.151952797769875 -0.0677257871927893 -0.0735737348874741
X105285_1 0.144542020242915 -0.142791199903893 0.0580882477707087 -0.0186366385256857 0.181883440871358 0.0855232007251476
X105332_1 0.0858763893132687 -0.0504519018047097 0.101592486559713 0.10006858569346 -0.00872175299812655 -0.0965320409062657
X105357_1 0.361933875973577 -0.0252588958806494 0.0502974228124355 -0.0738583270717455 -0.0108021754030574 -0.193071763209862
X105364_1 -0.0425683429469412 0.0892567026458254 0.113961008469264 0.0356781798508058 0.133038122124842 0.0660086656892429
X105409_1 0.0411502518531446 0.0828153132294968 0.0482467553120305 -0.112102838899224 0.00346893577379216 -0.196672848501566
X105486_1 -0.140868366011526 0.0152496453639212 -0.153296790942668 0.283315603223315 -0.253490822944947 -0.396117356677417
X105583_1 0.197119009158299 0.182076863688452 0.105353506837706 -0.0453669038480958 0.0862781362098462 -0.0458296354025909
X105599_1 0.0643833303221655 0.503385545904747 0.0465271651719552 0.0721905794220662 -0.0180757555293522 0.0589421765508251
X10561_1 0.183635421222859 -0.0817034049394154 0.0284748823624092 0.0427866415306866 0.008072719659364 -0.0670602805400922
X105636_1 0.0966690004905094 0.2747372964611 0.0112828094357569 -0.0446999134313067 -0.160956519940068 0.0608431103850173
X105682_1 -0.173129914991735 0.233323875901701 0.0253205171976173 -0.111307793440765 0.0672259652254866 -0.0624098757343245
X105754_1 0.0893523516971096 0.158897635050239 0.080875061241183 0.0859296147013832 -0.0370413174972964 -0.0322234237300044
X105768_1 0.12349419119947 -0.0794543673396137 -0.0933726252105794 -0.267785262745005 0.0664291139294091 -0.1993382744907
X105780_1 -0.0112161339031837 -0.15148599950058 0.110403358486535 -0.0713053075507824 0.120531416976892 -0.0390106868128068
X10583_1 0.174413115116857 0.0394667789398362 0.239688768473203 -0.183025943627241 -0.0408993736720989 -0.0396267905633046
X105832_1 0.114171521242679 0.013748286303419 0.127351679209249 0.143604585704524 -0.00888591249273846 -0.279619689992072
X105837_1 0.00410180195258892 0.15924887396418 0.242655736647068 -0.165179865381381 -0.0500022663569001 0.0218327474166001
X105902_1 0.177004758494774 -0.14853884577549 0.112815250736552 0.100833008034771 -0.157253265737986 -0.311721698817667
X105921_1 0.254454912226171 0.0989423640260783 0.19744102403919 0.120807975060649 0.025355517019244 -0.0354694725453822
X105955_1 0.223653940157389 0.0965117950767432 0.062860499704423 0.127771517317456 -0.141736394818092 -0.181574168580404
X106023_1 0.207955917710573 -0.00834290409897852 0.0763242300298433 -0.0125533150658841 0.178112019971497 -0.168180814152859
X106024_1 0.113591081798924 0.143708197526417 0.0326220017914814 -0.0296049396697033 0.00649142947172705 0.100329245833569
X106036_1 0.201837117349332 -0.246331862186847 -0.198683270464192 0.148854550807436 0.167982775073434 -0.0789513545506597
X106098_1 0.242576003083147 0.00042326633829444 -0.210366651664536 -0.268167433181124 0.0409295316182581 -0.184872313096258
X10610_1 0.372095550110261 0.0665402717560273 0.109289752290669 -0.0670883646908321 0.0107330952252003 -0.0420236017490907
X106101_1 0.116397553164758 0.0365397903740072 0.238517599954681 -0.183688970454727 -0.00160938239385256 -0.0289654086608134
X106118_1 0.00488592953704336 -0.0729772538271139 -0.13311515574611 -0.25791530071258 -0.312550367613968 -0.206112415227865
X106128_1 0.230615957859964 -0.0486212216564405 0.0170651276097946 -0.222099489002349 -0.0787734351153554 -0.184357493367056
X106140_1 0.200248043837694 -0.0403339416423171 0.1457207605991 -0.219639742478342 -0.112650119656855 -0.186808452551857
X106297_1 0.0279994303589346 -0.166287603906692 0.00270778506714636 -0.0115840653763119 -0.165353732744352 -0.142908782948363
X106355_1 0.0858100347485232 -0.0127171893784287 -0.00627197187981756 0.0237256663205047 0.128868510343941 -0.0878156662319313
X106368_1 -0.241964052834808 0.0773812446372857 -0.016520179451974 -0.0762408609708588 -0.0675817832587947 0.0514053393280004
X10659_1 0.212647499008547 0.237573564447723 -0.348480538146449 -0.136791539051342 -0.218713010207941 -0.0962357733897963
X106627_1 0.061724915476188 -0.104243205749974 0.0539646288018606 -0.106306509392673 -0.0915095117272833 -0.036017966047151
X106667_1 0.291214320705589 0.165277388449361 0.0166285709054389 -0.127543114505712 0.188955357462946 -0.0242931470961086
X106681_1 0.112418527460659 0.127617169386693 -0.0216233731290432 -0.298622401965713 -0.0132672687206747 -0.00441346468790825
X106703_1 0.261112079277468 0.221439625707257 0.089748642861404 -0.0426044665935962 0.00136247913708042 0.115435763741237
X106743_1 0.0598020454027894 -0.0451703518174516 -0.0826220298027763 -0.155808042209641 -0.124437392129648 -0.160444106216512
X10676_1 0.436961606480611 -0.0905554271232393 0.0597188909887901 0.0158089298266717 0.117963119849967 -0.147443164640061
X106822_1 0.0740060719448024 0.0985392521574968 -0.0703667306147655 0.00932954234180182 0.0316916682022924 0.0524404021954977
X106836_1 0.203747757323524 -0.0117889089117061 -0.116235888608544 -0.175123328856883 0.389433227384806 -0.0524917873515968
X106982_1 0.352077020095193 -0.196500751176257 -0.073245400776882 -0.1488583873657 0.162531362438811 -0.00246431729968305
X107030_1 0.15373123239931 -0.108035540528622 -0.279505734003946 -0.167512370573319 -0.132160095362163 0.0110432713172608
X107062_1 0.220988369277933 -0.053495336989054 0.185961555317579 0.0536416945896638 -0.176340191160097 -0.000739587838038047
X107133_1 0.221510742041974 -0.0385188038472095 0.0731304725745256 -0.103971787799534 -0.151080270123794 -0.171102973707619
X107168_1 0.167004693344578 -0.14947222415518 -0.081986086051801 -0.0534333595502881 0.0907092391150306 -0.0549261257055435
X107187_1 0.139814695472548 -0.105005464272755 0.125624365739005 -0.0569472879048943 -0.146346741639516 -0.243558425232279
X107240_1 0.107934672733092 0.0596722497027948 0.459486460222262 -0.33646729869114 -0.0840053620510452 -0.220896533230341
X107328_1 -0.0183246553312162 -0.017105684404054 -0.133552968421452 -0.0412591350681715 0.0483722143775523 -0.0418622321095633
X107369_1 -0.305058316407623 0.2405823805249 -0.00555516710654739 -0.0218073209187281 0.283145577657423 -0.00369180477795149
X107400_1 0.115801595029007 0.0803739046407788 0.0227499265255038 0.0144605506856033 -0.0626961955629317 0.206606257931155
X107406_1 0.148330115589767 0.00384358494535999 0.0353674293607446 0.0108269663458278 -0.0339647711387115 -0.168726300407204
X107414_1 0.203107982755001 -0.0413475558855402 0.0106550713723591 0.0631409452669229 -0.144662483829065 -0.187901222796763
X107453_1 0.244906848079903 -0.0998736624605032 -0.0138819694914306 -0.127094732559202 -0.0135624095307901 -0.203405789811476
X107556_1 0.0362251004203531 -0.190814572501675 -0.00454180737194925 0.00296524969601695 -0.005826147524249 -0.00476703133161286
X107669_1 -0.031376281861733 -0.0757250361661378 0.0619318053140967 -0.0685803979767277 -0.136566413180356 -0.18256760353345
X107731_1 0.0165136090890863 0.124930370993771 -0.134173735632942 -0.101529487849105 -0.158200065858305 -0.076782391254899
X107767_1 0.0569118159638119 0.0339616578076267 -0.0460950909242396 -0.000525522603015012 -0.110166282349202 -0.145051745241569
X107795_1 0.187501399308035 0.253176862791989 0.253431209212585 -0.125946479881489 -0.225533819809068 -0.0706651383123368
X107824_1 0.222372084436102 0.0228535811833645 -0.0710015153150808 -0.109540098157748 0.0410744631947583 -0.0439589321321675
X107845_1 0.0902983361463105 -0.117152278004935 0.0782967769348661 -0.256197672069301 0.00824317337472226 -0.017692288871609
X107907_1 0.169573770488653 -0.0339100807089912 0.0680164056888041 0.157133247572396 -0.203249271055509 0.0218995965841949
X107916_1 0.42768756363537 0.0379100273853583 -0.151447398381356 -0.0267435029799822 0.066795195300981 0.0570584022073554
X107930_1 0.157381110655436 0.196155595386691 -0.00256732904293063 0.0597236318852316 -0.0952498900649193 -0.0105265658931013
X10801_1 -0.0274178938649347 0.292236973827516 -0.0209994012659878 0.082035850952087 -0.0195485365279838 -0.231162536959983
X108104_1 0.271649558506545 -0.235297981164195 0.22832762979512 0.132730438651942 0.109572451783151 -0.041044036309463
X108275_1 -0.0237607921807127 0.0615831681287386 -0.0115784664283583 0.0927819066093152 -0.04231492660846 0.0831172809237126
X10834_1 -0.0231033415422947 0.222951130900655 0.0344247586703522 0.124024718043705 -0.326577303252245 -0.0139030075908456
X108363_1 0.11676512064585 -0.0943266275256689 -0.0409062330584961 -0.110531027847425 -0.171928255925901 -0.228278834454195
X108381_1 0.355310878827053 0.0572181290198578 0.159181999914916 -0.0430529116869192 0.0949034917399339 0.0100554083205324
X108394_1 -0.0776941025755694 0.0658399409588247 0.0512496041068861 0.00412845629838376 -0.390793461815232 0.171225361266199
X108416_1 0.208714398976082 0.0161898112825493 0.27400508353353 -0.284231466192747 -0.10503547576643 -0.13973358514494
X108468_1 0.191450963577401 -0.170654761428621 0.0940578590351616 0.110538716451289 -0.216598713639846 -0.224849607259263
X108593_1 0.28399176555364 0.0805268432725528 0.115512498581888 0.126036222407457 -0.178427247628882 -0.0647303569776313
X108663_1 0.25848628682579 -0.187058339035959 -0.123313951320366 -0.316247177024724 0.0139847443998076 -0.0955468931927692
X108759_1 0.0674629207523244 0.00902812392923649 -0.0708913811527477 0.133134149242048 -0.0179922715168805 -0.176031247294225
X108818_1 0.0738792953009339 0.0246795962370388 0.0709642306534073 -0.00966237434617691 0.118088427545261 -0.0793213127052746
X108847_1 0.174225552025281 0.0251705217137957 0.312342413792183 0.225399593234231 0.0960625020972223 -0.219142190066235
X108922_1 0.15605003048405 0.0421949970317869 0.264589438801058 -0.135731927624606 0.13851839856455 0.0338653453188305
X108981_1 0.208062744931302 0.0350016499230259 0.12249466851311 0.0320928923391314 0.0676170842577387 0.0998629911429295
X108987_1 0.0387780048493237 0.112937100635126 0.122448592694669 0.0418503990451645 -0.050204177079296 -0.0836642134516293
X109047_1 0.229778427414188 0.0462262764511493 0.0384373360811843 -0.0950282395278629 0.0129898878388341 0.0901267133393157
X109052_1 0.401926485819379 -0.0329370365220729 0.0463888259081015 -0.00212985634321911 0.0496707939784368 -0.0454924992913283
X109099_1 0.128911331919964 0.0177412560063195 -0.022460188934849 -0.01109485310503 0.0926341167310101 -0.0383148056726828
X109264_1 -0.0909724463102617 -0.0849523721467146 -0.0647682021149481 -0.0581983312500636 -0.392143483701305 0.0305209746166252
X109291_1 0.13979309458862 0.172027670504592 0.177813175937919 -0.127965568563266 -0.0164278324758497 0.0909011649177511
X109325_1 0.275793246894206 0.0681545260487356 0.157451428248377 -0.0250856649947284 -0.0442907762137421 0.000774509829387439
X109382_1 0.0248705305672267 0.0334565943411856 -0.095812890065082 0.187352463075036 -0.134497555359581 -0.0725785026143394
X109387_1 0.246037288010395 -0.0133801779891129 -0.0953947491152969 0.0296062045399973 0.0542290665054005 0.211857963086027
X109398_1 0.0616582461100691 -0.0330799140404019 0.124366354787157 -0.165506793857298 -0.0657323929703836 -0.0188517081715021
X109459_1 -0.0365951014510993 0.1165906627788 -0.201472193900147 -0.256380463728288 -0.162125819565031 -0.246479107249306
X109528_1 0.13520338641813 0.00463710870984955 0.0315878291823617 -0.173634582092798 0.0352527941179856 0.00530425630672246
X109529_1 0.122887635015493 -0.118805365411129 0.117880377240748 -0.131022900239798 -0.134039756531215 -0.00619837998306975
X109551_1 0.140505169082547 0.111525338798099 -0.201844011145307 -0.0781814854840182 0.0939954968406062 -0.0807330194738921
X109567_1 0.153010725744402 0.0913183050234147 -0.0774812693729276 -0.0229943735037652 -0.0731608722996576 0.00537345733189035
X109597_1 0.338074531278853 -0.167266693369242 0.069983505217249 -0.121488876476695 -0.0262634395910825 0.0366470389970243
X109664_1 0.172465984715981 -0.0779344288585609 0.0494975000587945 -0.00663953504616448 -0.163208521160509 -0.0678503342870563
X109680_1 -0.415905248517649 0.384592339406061 -0.0457445482725491 0.0485186758945808 0.150749851271892 -0.0573387570480837
X1097_1 0.199508875309481 -0.091637078364553 -0.041468090779173 -0.14170314786698 0.174538069404156 -0.0932630137408528
X109701_1 0.238829166788477 0.0231303895928784 0.0686196300738227 -0.0525570772521532 -0.062119384321575 0.0809718717133341
X109759_1 -0.0804820084595699 -0.223398724100101 0.149953641771006 0.149689880552313 -0.0896682052747885 -0.265132729125462
X109778_1 0.234729226419765 0.16526723855508 0.0138475701164654 -0.198787495182458 -0.00916639100197411 -0.132018906007635
X10987_1 0.21794851509512 0.0317300202490822 -0.00862967004820643 0.0880439447003839 -0.0916530484026108 -0.00504769148224035
X11000.p1_1 0.117481068742939 -0.0388234310463281 -0.0700194170056764 -0.12530086622275 0.0280446310502789 -0.017305191178366
X11000.s1_1 0.0512239556794297 -0.0484405454492449 -0.371379809195058 -0.400078990456027 0.253099339233783 0.00236523278974135
X110010_1 0.151894419582051 -0.332747374853644 0.111673989417179 0.091010833485268 0.0263183492666744 -0.370137350341913
X11002.p1_1 0.231188175311608 -0.128402229755 0.0657541345340958 -0.124355846392017 -0.0101971734495183 -0.156339275955869
X11002.s1_1 0.144320445394863 0.0798438634114941 0.115397816325388 0.0359116883864544 -0.066268834028109 -0.0668623373273912
X11003.p1_1 0.257759610202706 -0.0421183040525958 -0.000910378851792934 -0.170412269794346 -0.0168998551992278 -0.227960376082282
X11003.s1_1 0.281909835587269 -0.143314970421685 0.143241171965935 0.0162004587758319 -0.00858441240115178 -0.176151737951283
X11006.p1_1 0.132499189600226 0.135297556959752 -0.0352961776556563 -0.149598290600584 0.0736711435124428 -0.0985663931317078
X11006.s1_1 0.166970453215458 -0.0600886552888393 0.0589904969136366 0.00666491488201462 -0.1502102098887 0.0225163596255582
X110075_1 0.127733095158409 0.0424591831902322 -0.0578523129836602 0.0589988137767294 -0.0816451888392803 -0.0914148837573139
X11008.p1_1 0.128408578671034 0.216427285783141 0.0700038980980744 -0.0672057588494616 -0.0689629609873309 -0.000959342726301032
X11008.s1_1 0.215376693407369 -0.0392296754073687 0.10622043315545 -0.00496580445741409 -0.172474866224075 0.0584765362437748
X11009.p1_1 0.309057836860763 0.143167524869411 0.127949742799592 0.0407326176448535 -0.28133406498357 -0.0967716251712328
X11009.s1_1 0.156099434539717 0.312054521347617 -0.265701795083394 -0.0289773599522116 0.0491609400062298 -0.000738096652023005
X11010.p1_1 -0.110749813533591 0.180955881085137 0.171745330652131 0.0955961627459305 -0.0503025071615954 0.0326506847082386
X11010.s1_1 0.250814923769815 -0.133750282679213 0.400179757577801 -0.110524541653705 0.177321243916597 -0.263139239971437
X11012.p1_1 0.270660931560257 0.259601214294307 0.204537601404426 0.0421377145114142 -0.145412996941525 0.000562612222839269
X11012.s1_1 0.0228743555201555 0.132534902610981 0.033059553699414 -0.206434325457261 0.134758165801523 0.0809861879474714
X110124_1 0.185223215725282 0.0556363459235995 0.103960251549727 0.0791185827666394 -0.0431634383070309 -0.0960557068799934
X11013.p1_1 0.267844934105612 0.0485539732375358 -0.0690456153271026 0.0583658596815293 0.152834016085155 -0.105128686996555
X11013.s1_1 0.131809070813537 -0.0067208480613529 0.226812324182092 0.0379900886562404 0.00514291403721173 -0.158955961313708
X11014.p1_1 0.0687017749924407 -0.144219716348378 0.0669361131372057 -0.0625246738417448 0.119362766075644 -0.263748187644061
X11014.s1_1 0.125798110898325 0.333087379444291 0.090349562653509 -0.130609896682434 -0.0576718763169221 0.083031991839578
X110153_1 0.192724563533353 -0.118534855174365 -0.079033470726324 -0.137323279424745 -0.101024754042056 -0.112265063012818
X11017.p1_1 0.0346145334432485 0.079595261530198 0.0953844013216176 -0.0473148060974376 0.168638063727724 -0.121520846203779
X11017.s1_1 -0.0696717616987303 0.0565340406231519 -0.0951487688400427 -0.190522526985888 -0.272695925385842 -0.0277363263320854
X110175_1 0.137038122088461 0.0130535369591333 -0.0769770953036686 -0.0108224666110409 0.0223172249976377 -0.400389420213973
X11018.p1_1 0.386992722409007 -0.105920869547527 0.0401328065685145 -0.0256557538757887 0.0941075104112221 0.127770210754368
