coef_SBS10c Status
X11106.p1 0.227609777554453 Normal_trios
X12175.p1 0.296056987975794 Normal_trios
X126345 0.213926040608564 Normal_trios
X14080.p1 0.270125816195755 Normal_trios
X12633.p1 0.289573743317424 Normal_trios
X14242.s1 0.23700716515827 Normal_trios
X14267.p1 0.226705385508921 Normal_trios
X14497.p1 0.30246279597255 Normal_trios
X14125.p1 0.224873823209343 Normal_trios
X11356.s1 0.246687397360943 Normal_trios
X13335.p1 0.208423628238807 Normal_trios
X13900.p1 0.229879548979077 Normal_trios
X140397 0.300983430063307 Normal_trios
X11671.p1 0.214865981826734 Normal_trios
X31828 0.247862996624761 Normal_trios
X14093.s1 0.233747797495172 Normal_trios
X99710 0.254758462919611 Normal_trios
X14522.p1 0.244102046168574 Normal_trios
X84605 0.282999678281645 Normal_trios
X80941 0.185077421609501 Normal_trios
X13568.s1 0.215748044744357 Normal_trios
X12233.p1 0.313964355774778 Normal_trios
X76007 0.281304716430048 Normal_trios
X17255 0.268571219851115 Normal_trios
X11193.p1 0.416590579160868 Normal_trios
X82184 0.257015832650985 Normal_trios
X112491 0.295471095141879 Normal_trios
X11723.s1 0.359889760210412 Normal_trios
X12906.p1 0.292536320624268 Normal_trios
X104149 0.250044105609872 Normal_trios
X14047.p1 0.262093752498805 Normal_trios
X8784 0.199386812919459 Normal_trios
X37137 0.206203883119126 Normal_trios
X123888 0.220553109140086 Normal_trios
X12241.s1 0.261049254045482 Normal_trios
X11551.s1 0.213581369557108 Normal_trios
X139466 0.205980102779696 Normal_trios
X14275.p1 0.26265981969457 Normal_trios
X59651 0.241209300356876 Normal_trios
X111035 0.221971878368256 Normal_trios
X13152.p1 0.356451227621192 Normal_trios
X13604.s1 0.161256135366132 Normal_trios
X14686.s1 0.217736252158035 Normal_trios
X13964.p1 0.261253902536304 Normal_trios
X13513.s1 0.208312482277755 Normal_trios
X11894.p1 0.249253401617323 Normal_trios
X129018 0.303502416547504 Normal_trios
X13284.p1 0.20846290935124 Normal_trios
X11584.p1 0.247996494956945 Normal_trios
X120323 0.286846733057362 Normal_trios
X14642.p1 0.238561962039669 Normal_trios
X117739 0.269910414658822 Normal_trios
X14638.p1 0.296579318108505 Normal_trios
X14561.s1 0.208702229467976 Normal_trios
X12859.p1 0.186902090355203 Normal_trios
X13952.p1 0.378237956111275 Normal_trios
X13793.p1 0.288792973732706 Normal_trios
X47254 0.275237397934384 Normal_trios
X14639.p1 0.291445093738656 Normal_trios
X13499.p1 0.222602294734757 Normal_trios
X14506.p1 0.266055126540069 Normal_trios
X81577 0.199130174089592 Normal_trios
X81546 0.227298885096236 Normal_trios
X79901 0.190308698439017 Normal_trios
X134263 0.210114338241321 Normal_trios
X80249 0.191038555427073 Normal_trios
X13903.s1 0.27386804817144 Normal_trios
X13970.p1 0.214295918227945 Normal_trios
X11090.p1 0.29861985462262 Normal_trios
X13343.p1 0.21591267212765 Normal_trios
X11107.s1 0.206949148111684 Normal_trios
X14375.p1 0.178029777943216 Normal_trios
X13508.p1 0.400611883202056 Normal_trios
X14571.p1 0.239252769492874 Normal_trios
X13175.s1 0.183706901126179 Normal_trios
X13443.p1 0.247034946441684 Normal_trios
X11318.p1 0.218735939257349 Normal_trios
X13579.s1 0.228415768264703 Normal_trios
X70608 0.236332977306435 Normal_trios
X109528 0.266587714117646 Normal_trios
X12481.p1 0.191834104355812 Normal_trios
X93992 0.185960243994759 Normal_trios
X105285 0.337315908823732 Normal_trios
X92969 0.198893848744615 Normal_trios
X34193 0.198422713091505 Normal_trios
X13133.p1 0.265719815319785 Normal_trios
X11540.p1 0.240612795278445 Normal_trios
X12062.s1 0.241925385304111 Normal_trios
X14295.s1 0.207124440699295 Normal_trios
X29973 0.291450192703242 Normal_trios
X11610.p1 0.245943001256168 Normal_trios
X59044 0.259397953878771 Normal_trios
X11124.p1 0.221312200897918 Normal_trios
X1230 0.36036162641266 Normal_trios
X83017 0.305653846789367 Normal_trios
X13895.p1 0.220477899391005 Normal_trios
X11236.s1 0.172419405861341 Normal_trios
X129669 0.266289258323438 Normal_trios
X39120 0.21686338283168 Normal_trios
X12997.p1 0.259829535105729 Normal_trios
X3463 0.162120991922794 Normal_trios
X13544.p1 0.18626656870326 Normal_trios
X12956.p1 0.336673508783017 Normal_trios
X13237.s1 0.28324420071793 Normal_trios
X4011 0.204049774463329 Normal_trios
X13037.p1 0.272629421231606 Normal_trios
X103755 0.216041725094936 Normal_trios
X65036 0.196910878296476 Normal_trios
X143981 0.302512789794377 Normal_trios
X13444.p1 0.236401473328019 Normal_trios
X11041.s1 0.263155996496254 Normal_trios
X152119 0.248243667752407 Normal_trios
X13573.s1 0.21939968537975 Normal_trios
X113289 0.219480841569669 Normal_trios
X146779 0.298094712104469 Normal_trios
X64834 0.251843349052026 Normal_trios
X13965.p1 0.205356841892028 Normal_trios
X93710 0.177961461303097 Normal_trios
X12383.p1 0.357639523971784 Normal_trios
X106098 0.236195832454557 Normal_trios
X77982 0.239058320261371 Normal_trios
X11989.s1 0.287734392439145 Normal_trios
X14634.s1 0.243456241241829 Normal_trios
X91410 0.305278163771214 Normal_trios
X11857.p1 0.24503166722324 Normal_trios
X14131.p1 0.287629283418492 Normal_trios
X11031.s1 0.219933695745241 Normal_trios
X119265 0.196131539309046 Normal_trios
X119412 0.357138100919273 Normal_trios
X99703 0.20355896270653 Normal_trios
X11599.p1 0.325392630449763 Normal_trios
X14450.p1 0.185533413367937 Normal_trios
X13385.s1 0.178570182467763 Normal_trios
X13250.p1 0.221041279987854 Normal_trios
X13880.p1 0.242786818660196 Normal_trios
X11433.s1 0.234266264230669 Normal_trios
X14637.s1 0.29801200331023 Normal_trios
X26338 0.253305983806093 Normal_trios
X86514 0.208532612701579 Normal_trios
X137640 0.219113374909427 Normal_trios
X38157 0.187641028670619 Normal_trios
X11590.p1 0.191979927460418 Normal_trios
X66418 0.243373186923816 Normal_trios
X154085 0.197210503142351 Normal_trios
X95609 0.184351030296858 Normal_trios
X129590 0.373433401045962 Normal_trios
X33711 0.186752611865269 Normal_trios
X11251.s1 0.27392284160475 Normal_trios
X105599 0.222425286680876 Normal_trios
X32077 0.249018378804097 Normal_trios
X50307 0.219193515035606 Normal_trios
X77025 0.313541961012246 Normal_trios
X136371 0.1793996871611 Normal_trios
X20169 0.220851409571658 Normal_trios
X131946 0.2052919521803 Normal_trios
X130796 0.196783486689971 Normal_trios
X120711 0.195491051061653 Normal_trios
X76400 0.198445305756122 Normal_trios
X20320 0.178590608792163 Normal_trios
X35539 0.287988619220686 Normal_trios
X11216.s1 0.327795478895004 Normal_trios
X47842 0.226299416642357 Normal_trios
X12382.p1 0.210652092650928 Normal_trios
X12796.p1 0.201322368056844 Normal_trios
X121901 0.238774986113994 Normal_trios
X14418.s1 0.190900740792536 Normal_trios
X72400 0.206240191798891 Normal_trios
X11572.p1 0.273308324531576 Normal_trios
X128916 0.230319287097307 Normal_trios
X87974 0.335510990644998 Normal_trios
X141153 0.257237390715698 Normal_trios
X65887 0.148513934357164 Normal_trios
X22016.p1 0.22841256310099 Normal_trios
X122383 0.201653086692143 Normal_trios
X76274 0.214429776221469 Normal_trios
X12358.p1 0.307157802210343 Normal_trios
X149990 0.260449787471147 Normal_trios
X13364.s1 0.296550784040968 Normal_trios
X149613 0.164990816786411 Normal_trios
X11187.s1 0.203813319163624 Normal_trios
X12524.p1 0.245811401726476 Normal_trios
X9597 0.22398204969172 Normal_trios
X13909.p1 0.21529876692336 Normal_trios
X13681.s1 0.188345761831236 Normal_trios
X12939.s1 0.222455975289717 Normal_trios
X136580 0.222862111097374 Normal_trios
X99573 0.236125288726716 Normal_trios
X26306 0.200107798923875 Normal_trios
X11671.s1 0.23743059210632 Normal_trios
X103706 0.211242362052943 Normal_trios
X13267.s1 0.267358912796522 Normal_trios
X16870 0.312358322066443 Normal_trios
X14080.s1 0.223235909271545 Normal_trios
X14610.p1 0.172675953907113 Normal_trios
X12802.s1 0.205764751098519 Normal_trios
X14104.p1 0.248806980212011 Normal_trios
X139563 0.179246022577428 Normal_trios
X11353.p1 0.272695754734571 Normal_trios
X12758.s1 0.466790954417728 Normal_trios
X95934 0.218766760177663 Normal_trios
X13518.s1 0.24785377110642 Normal_trios
X151516 0.195900115308309 Normal_trios
X13858.s1 0.298004821418715 Normal_trios
X122926 0.268542231043341 Normal_trios
X151256 0.285856164980005 Normal_trios
X14460.p1 0.265860889434591 Normal_trios
X14697.s1 0.274276601295343 Normal_trios
X12621.p1 0.489922058921816 Normal_trios
X14397.s1 0.206540039679148 Normal_trios
X13204.s1 0.186011038729821 Normal_trios
X12445.s1 0.311326652303922 Normal_trios
X14356.p1 0.356536726433496 Normal_trios
X145251 0.256807603476401 Normal_trios
X11696.p1 0.216108300516935 Normal_trios
X29374 0.316346623642284 Normal_trios
X12902.s1 0.558048184813459 Normal_trios
X11982.p1 0.186215455617382 Normal_trios
X11429.s1 0.235823972966329 Normal_trios
X101319 0.168121847905334 Normal_trios
X11601.s1 0.267047778805846 Normal_trios
X125856 0.273824935633358 Normal_trios
X11262.p1 0.396807411613728 Normal_trios
X12223.p1 0.26606693712401 Normal_trios
X14417.p1 0.194629464073436 Normal_trios
X56441 0.249981584207493 Normal_trios
X12748.s1 0.259871063268716 Normal_trios
X72068 0.185143117226636 Normal_trios
X71133 0.215816171362668 Normal_trios
X11310.s1 0.213995155644214 Normal_trios
X12440.s1 0.266241421749208 Normal_trios
X11691.s1 0.266916899777601 Normal_trios
X12150.s1 0.233589653949507 Normal_trios
X12424.s1 0.194708251967061 Normal_trios
X13555.s1 0.233230178702829 Normal_trios
X13306.p1 0.18413493034276 Normal_trios
X88527 0.155732592515644 Normal_trios
X14153.s1 0.200524339046823 Normal_trios
X13874.p1 0.217025543382507 Normal_trios
X57717 0.2362807823381 Normal_trios
X58430 0.223360735299332 Normal_trios
X39606 0.216146765829838 Normal_trios
X78884 0.188331620216921 Normal_trios
X99387 0.218767204513414 Normal_trios
X14424.s1 0.320464292600895 Normal_trios
X25811 0.321350950748803 Normal_trios
X56354 0.209002449336007 Normal_trios
X11406.s1 0.346794373315338 Normal_trios
X150986 0.22581593605022 Normal_trios
X14570.p1 0.193748627169918 Normal_trios
X14295.p1 0.161470204221921 Normal_trios
X11718.s1 0.242420768808234 Normal_trios
X13900.s1 0.323700544688893 Normal_trios
X86822 0.219565965033688 Normal_trios
X13583.s1 0.257875906791253 Normal_trios
X129877 0.196852321361181 Normal_trios
X34554 0.233915198802627 Normal_trios
X12810.s1 0.190110341399668 Normal_trios
X11645.p1 0.214811553590275 Normal_trios
X117552 0.225556209000943 Normal_trios
X12346.p1 0.246480646914483 Normal_trios
X121940 0.23526112997422 Normal_trios
X12073.s1 0.225599026210751 Normal_trios
X13833.p1 0.234366330929607 Normal_trios
X13528.p1 0.189285395996591 Normal_trios
X118521 0.322622604866662 Normal_trios
X12630.s1 0.214623248752135 Normal_trios
X115641 0.294128783235887 Normal_trios
X40088 0.334650653914285 Normal_trios
X12057.p1 0.234824357571072 Normal_trios
X14159.s1 0.220779569567091 Normal_trios
X14161.s1 0.21645304987876 Normal_trios
X13391.s1 0.311618891915309 Normal_trios
X12367.s1 0.281389318667598 Normal_trios
X12790.p1 0.324431074546484 Normal_trios
X117308 0.19887734884036 Normal_trios
X147064 0.284540159347675 Normal_trios
X38435 0.337167696947758 Normal_trios
X14132.p1 0.371391171183688 Normal_trios
X13616.s1 0.323048513023321 Normal_trios
X14039.s1 0.213178025868216 Normal_trios
X59506 0.21298582461554 Normal_trios
X11615.p1 0.219125551497133 Normal_trios
X12359.s1 0.242940179344602 Normal_trios
X62121 0.429963843684096 Normal_trios
X14541.p1 0.227138841178911 Normal_trios
X146026 0.308352391449727 Normal_trios
X14323.p1 0.233035677984404 Normal_trios
X12300.p1 0.368780104508567 Normal_trios
X74615 0.183739990323052 Normal_trios
X13393.s1 0.223997725287966 Normal_trios
X10370 0.207977563324443 Normal_trios
X12444.s1 0.306824685220492 Normal_trios
X13335.s1 0.234904275975286 Normal_trios
X11172.p1 0.237693138512795 Normal_trios
X14314.s1 0.210158746343892 Normal_trios
X11212.s1 0.289266343397828 Normal_trios
X54714 0.214976286914771 Normal_trios
X91861 0.246019696619263 Normal_trios
X93086 0.265443698450061 Normal_trios
X11417.s1 0.235390329564362 Normal_trios
X90754 0.272771636689576 Normal_trios
X13964.s1 0.334759089304172 Normal_trios
X97068 0.26273893380052 Normal_trios
X120267 0.31454263658241 Normal_trios
X107824 0.207758926481916 Normal_trios
X13543.s1 0.230762128950898 Normal_trios
X123978 0.232769242064491 Normal_trios
X67493 0.191511620498604 Normal_trios
X13293.s1 0.178930639328851 Normal_trios
X14909 0.220120107235346 Normal_trios
X12303.p1 0.188825892068749 Normal_trios
X13465.s1 0.256169183164585 Normal_trios
X109291 0.253005646601076 Normal_trios
X14596.p1 0.379042735822649 Normal_trios
X51802 0.251629515130653 Normal_trios
X14577.s1 0.262638594618805 Normal_trios
X11054.s1 0.414645841842086 Normal_trios
X9773 0.189070974274291 Normal_trios
X5802 0.360462464692823 Normal_trios
X149934 0.215728366150486 Normal_trios
X14336.s1 0.257672557628746 Normal_trios
X12919.s1 0.272559961314104 Normal_trios
X11089.p1 0.254772141980279 Normal_trios
X123989 0.223544843705103 Normal_trios
X14246.s1 0.26162358455741 Normal_trios
X87102 0.322399499900851 Normal_trios
X14695.s1 0.292584756413689 Normal_trios
X13522.p1 0.277666500983168 Normal_trios
X14088.s1 0.228567151929919 Normal_trios
X20799 0.310941850967795 Normal_trios
X8007 0.270809567222984 Normal_trios
X144306 0.267520718469953 Normal_trios
X13963.s1 0.212343295822059 Normal_trios
X14390.s1 0.222878831117436 Normal_trios
X115083 0.194006545236581 Normal_trios
X14508.s1 0.245992288611487 Normal_trios
X11715.p1 0.248416272912244 Normal_trios
X14336.p1 0.290235893728743 Normal_trios
X120919 0.17577360011503 Normal_trios
X13263.p1 0.219837322252252 Normal_trios
X109052 0.279064243646233 Normal_trios
X67781 0.233179426534113 Normal_trios
X68284 0.270696570608345 Normal_trios
X13586.s1 0.257006282750607 Normal_trios
X14048.p1 0.231417615421942 Normal_trios
X141011 0.306457684064854 Normal_trios
X133126 0.221045905894924 Normal_trios
X11203.p1 0.355455948189467 Normal_trios
X12657.p1 0.338681279171817 Normal_trios
X37681 0.178101840110053 Normal_trios
X149283 0.216792836326885 Normal_trios
X13051.p1 0.30395220177888 Normal_trios
X45843 0.201044481153375 Normal_trios
X15151 0.250797979837145 Normal_trios
X6160 0.211425557560785 Normal_trios
X11827.p1 0.438503218546221 Normal_trios
X13882.s1 0.252521302102548 Normal_trios
X13523.s1 0.212408658122966 Normal_trios
X11495.s1 0.239471216869886 Normal_trios
X11592.s1 0.225764721679878 Normal_trios
X14414.p1 0.321367592453006 Normal_trios
X14554.s1 0.322882384921746 Normal_trios
X32679 0.224543508963112 Normal_trios
X11455.p1 0.320255291584483 Normal_trios
X12798 0.311666884173474 Normal_trios
X49522 0.274331838980497 Normal_trios
X14427.s1 0.22036499038685 Normal_trios
X54964 0.243126925142423 Normal_trios
X71131 0.200405038278561 Normal_trios
X14265.s1 0.258542301299947 Normal_trios
X11071.p1 0.217074145101798 Normal_trios
X154565 0.300070579356944 Normal_trios
X22250.p1 0.231098302158508 Normal_trios
X124112 0.188449361135904 Normal_trios
X87512 0.319129708835282 Normal_trios
X14028.p1 0.259143242480635 Normal_trios
X13918.s1 0.185478026465098 Normal_trios
X6634 0.204409466139617 Normal_trios
X14646.s1 0.289531268002957 Normal_trios
X14496 0.335016544281255 Normal_trios
X110943 0.22475386175401 Normal_trios
X136354 0.34293036618084 Normal_trios
X14362.s1 0.237438194700774 Normal_trios
X22161.s1 0.244137316053142 Normal_trios
X13304.p1 0.288428135581447 Normal_trios
X121649 0.207480497070397 Normal_trios
X137443 0.269578747094409 Normal_trios
X129816 0.295472412556979 Normal_trios
X14633.s1 0.1982549141971 Normal_trios
X89207 0.256536476859926 Normal_trios
X13962.p1 0.293060624342121 Normal_trios
X72664 0.221546114464712 Normal_trios
X95428 0.252402560165582 Normal_trios
X46511 0.313930311735596 Normal_trios
X13167.s1 0.363481592800831 Normal_trios
X95341 0.282307284979185 Normal_trios
X64090 0.273258841342308 Normal_trios
X14579.p1 0.307328331326879 Normal_trios
X143349 0.216409163014101 Normal_trios
X147908 0.250940642958734 Normal_trios
X14169.s1 0.228656364488827 Normal_trios
X50562 0.2471744750533 Normal_trios
X22280.s1 0.229205830544427 Normal_trios
X102317 0.2437811186349 Normal_trios
X13160.p1 0.401018271904793 Normal_trios
X17693 0.306006231274001 Normal_trios
X14440.s1 0.357409798467642 Normal_trios
X128158 0.251720123926992 Normal_trios
X14524.s1 0.314234488388521 Normal_trios
X14521.s1 0.287657874926913 Normal_trios
X126165 0.34955139526186 Normal_trios
X1828 0.239901855855466 Normal_trios
X12447.s1 0.162063462718369 Normal_trios
X11339.p1 0.240369851662729 Normal_trios
X71657 0.289155459894514 Normal_trios
X94888 0.171652545710861 Normal_trios
X62905 0.275278084709289 Normal_trios
X14329.s1 0.247194119852417 Normal_trios
X11498.p1 0.25324546402304 Normal_trios
X12578.p1 0.221550508297521 Normal_trios
X13895.s1 0.224826745358295 Normal_trios
X11666.s1 0.191165699541437 Normal_trios
X14004.s1 0.27820405381807 Normal_trios
X45017 0.27856705053193 Normal_trios
X141247 0.237156010423093 Normal_trios
X128751 0.364919479558137 Normal_trios
X48389 0.213245133749774 Normal_trios
X35006 0.212034578394883 Normal_trios
X53211 0.170215027159042 Normal_trios
X7592 0.287236910556976 Normal_trios
X84737 0.272965713366509 Normal_trios
X5987 0.238456766079373 Normal_trios
X12673.p1 0.203788072870852 Normal_trios
X5512 0.51165331596202 Normal_trios
X108381 0.271156025754592 Normal_trios
X12030.s1 0.309675379354431 Normal_trios
X12997.s1 0.284465856022729 Normal_trios
X42642 0.195063519090502 Normal_trios
X13438.s1 0.30535752154054 Normal_trios
X41797 0.386320180602698 Normal_trios
X101075 0.379237736698032 Normal_trios
X67171 0.182415784676917 Normal_trios
X45720 0.222197658626257 Normal_trios
X23577 0.233612517631212 Normal_trios
X11625.s1 0.223926507520074 Normal_trios
X28439 0.250052926899657 Normal_trios
X14416.s1 0.228776765964791 Normal_trios
X13912.s1 0.312624280612441 Normal_trios
X524 0.215900586984657 Normal_trios
X12029.s1 0.225877903170172 Normal_trios
X13021.s1 0.22357279349987 Normal_trios
X89319 0.176586387205109 Normal_trios
X66614 0.261399276676893 Normal_trios
X12588.p1 0.193584599540992 Normal_trios
X84716 0.216760376860894 Normal_trios
X11168.p1 0.298347501423476 Normal_trios
X117442 0.271415554332153 Normal_trios
X14642.s1 0.244639281908562 Normal_trios
X44603 0.195318725196553 Normal_trios
X97566 0.193415137202143 Normal_trios
X3204 0.29237163653318 Normal_trios
X85607 0.171678263882512 Normal_trios
X76235 0.239656210385771 Normal_trios
X14527.p1 0.186196294176638 Normal_trios
X12646.s1 0.41753197178898 Normal_trios
X72417 0.327265488901547 Normal_trios
X13300.s1 0.312721853980021 Normal_trios
X13254.p1 0.192904894885255 Normal_trios
X13725.p1 0.374628502426119 Normal_trios
X46934 0.229182564014953 Normal_trios
X347 0.28841714095726 Normal_trios
X14472.p1 0.347827069858912 Normal_trios
X128870 0.192305703832873 Normal_trios
X12694.p1 0.260337315216284 Normal_trios
X85696 0.263094941610047 Normal_trios
X85998 0.271688206857764 Normal_trios
X13272.p1 0.223112731877575 Normal_trios
X40635 0.217370897719122 Normal_trios
X11509.s1 0.265867125324609 Normal_trios
X12117.p1 0.32743146162071 Normal_trios
X6711 0.197849269524321 Normal_trios
X127469 0.247312892303154 Normal_trios
X11530.p1 0.211283236312377 Normal_trios
X12802.p1 0.328641209697464 Normal_trios
X144588 0.274149077708493 Normal_trios
X14334.p1 0.303867572321351 Normal_trios
X14167.s1 0.222535646199242 Normal_trios
X110153 0.156669924805455 Normal_trios
X12108.p1 0.245192102900033 Normal_trios
X57204 0.21894023004361 Normal_trios
X11264.p1 0.274836695788136 Normal_trios
X12250.p1 0.163387278316028 Normal_trios
X55922 0.244219790179823 Normal_trios
X14036.p1 0.231513270021405 Normal_trios
X12786.s1 0.429585163301767 Normal_trios
X81782 0.225642181709324 Normal_trios
X86349 0.212868030988473 Normal_trios
X99440 0.191703142412692 Normal_trios
X11653.s1 0.278697343702605 Normal_trios
X105238 0.227378321259522 Normal_trios
X13561.p1 0.336893798102021 Normal_trios
X14675.s1 0.27474619432403 Normal_trios
X1806 0.312745389483854 Normal_trios
X22252.p1 0.304880724227561 Normal_trios
X92072 0.21737871243509 Normal_trios
X110333 0.280717583934046 Normal_trios
X54725 0.248396766007661 Normal_trios
X14653.p1 0.239999366653676 Normal_trios
X14571.s1 0.320534382295054 Normal_trios
X107062 0.337624689782554 Normal_trios
X57807 0.257224906612744 Normal_trios
X16479 0.325213996097035 Normal_trios
X14343.s1 0.216073624489435 Normal_trios
X52012 0.197728621344123 Normal_trios
X56106 0.276787105110821 Normal_trios
X52666 0.221471803556488 Normal_trios
X2761 0.432183260035815 Normal_trios
Proband.1017 0.189775108316502 Normal_trios
X13330.p1 0.288692222531578 Normal_trios
X14641.p1 0.176555945290537 Normal_trios
X11982.s1 0.25394351039673 Normal_trios
X11045.p1 0.191848383179163 Normal_trios
X24149 0.266350652130924 Normal_trios
X14381.p1 0.216711451134161 Normal_trios
X22140.s1 0.37291357304308 Normal_trios
X151618 0.280627018343066 Normal_trios
X82028 0.208925517966883 Normal_trios
X14557.p1 0.199804368836962 Normal_trios
X12682.p1 0.25057417263291 Normal_trios
X14333.p1 0.243072991024704 Normal_trios
X14360.p1 0.294312167676415 Normal_trios
X74679 0.207943812611167 Normal_trios
X11653.p1 0.273856072342658 Normal_trios
X22730 0.224467985415959 Normal_trios
X14579.s1 0.347783186675 Normal_trios
X16029 0.295757082395793 Normal_trios
X20534 0.367463908866703 Normal_trios
X11350.s1 0.217946422201294 Normal_trios
X52216 0.21267061405944 Normal_trios
X13874.s1 0.197946495239738 Normal_trios
X150259 0.309863813852395 Normal_trios
X100072 0.230774186646603 Normal_trios
X122740 0.259233484223263 Normal_trios
X132116 0.217243198644186 Normal_trios
X12062.p1 0.219207741506847 Normal_trios
X36430 0.185553133122614 Normal_trios
X13997.s1 0.217660580634992 Normal_trios
X2367 0.216176391256312 Normal_trios
X36896 0.183035550520835 Normal_trios
X153045 0.230295486882431 Normal_trios
X111528 0.187763545122008 Normal_trios
X34031 0.2133190957701 Normal_trios
X14150.p1 0.206792491307864 Normal_trios
X12972.s1 0.259442397504052 Normal_trios
Proband.1026 0.202758919773631 Normal_trios
X119537 0.231901724002361 Normal_trios
X14526.p1 0.26895070624248 Normal_trios
X102640 0.243690210136791 Normal_trios
X14400.s1 0.242919139473679 Normal_trios
X100416 0.351411586643812 Normal_trios
X82829 0.275382505167988 Normal_trios
X57698 0.209010541554127 Normal_trios
X22647 0.206432109730024 Normal_trios
X10561 0.206421751032274 Normal_trios
X123673 0.22701102089864 Normal_trios
X143355 0.176966796547901 Normal_trios
X11526.p1 0.451122354715641 Normal_trios
X22231.p1 0.191038120995287 Normal_trios
X12646.p1 0.174411032965723 Normal_trios
X12989.p1 0.220667692894512 Normal_trios
X13572.p1 0.235475125124731 Normal_trios
X135133 0.206249065530049 Normal_trios
X11265.s1 0.195523024833376 Normal_trios
X120392 0.204639994131211 Normal_trios
X14111.s1 0.263788980245011 Normal_trios
X14202.p1 0.23152867603789 Normal_trios
X24138 0.172649920646972 Normal_trios
X89674 0.239379725160913 Normal_trios
X14469.s1 0.269250367237872 Normal_trios
X65767 0.179598122631345 Normal_trios
X11198.p1 0.327066320214281 Normal_trios
X11597.p1 0.225933120033313 Normal_trios
X12958.p1 0.236481861881206 Normal_trios
X12715.p1 0.325208103730013 Normal_trios
X75041 0.214402359272085 Normal_trios
X14463.p1 0.372996639997939 Normal_trios
X12096.p1 0.258298809117435 Normal_trios
X11142.p1 0.202494421487346 Normal_trios
X11622.s1 0.180951337728608 Normal_trios
X28211 0.342012643608084 Normal_trios
X34748 0.216413664249217 Normal_trios
X147073 0.212065939354317 Normal_trios
X14128.s1 0.252207361906644 Normal_trios
X35452 0.328019673538721 Normal_trios
X12083.s1 0.242436611183693 Normal_trios
X76323 0.2827341393053 Normal_trios
X13770.s1 0.277274254089016 Normal_trios
X52691 0.312796426822113 Normal_trios
X110795 0.206921162213906 Normal_trios
X13617.p1 0.261638905756961 Normal_trios
X11069.s1 0.32966896039195 Normal_trios
X81612 0.385150566366526 Normal_trios
X12090.p1 0.294703401805682 Normal_trios
X11573.s1 0.245327280487001 Normal_trios
X36736 0.172315594275496 Normal_trios
X62552 0.227480235936964 Normal_trios
X74895 0.322539899143459 Normal_trios
X11441.s1 0.274055674268967 Normal_trios
X89557 0.289642135321055 Normal_trios
X24073 0.270464295819198 Normal_trios
X39572 0.216469409279141 Normal_trios
X61755 0.258906869591917 Normal_trios
X123257 0.225952121481455 Normal_trios
X11027.s1 0.217051815015502 Normal_trios
X14239.s1 0.27347978563416 Normal_trios
X12068.s1 0.279139189849797 Normal_trios
X104236 0.320973825840994 Normal_trios
X32648 0.18705302200461 Normal_trios
X14256.s1 0.221895502822001 Normal_trios
X89276 0.189344134551154 Normal_trios
X11714.p1 0.23867529065077 Normal_trios
X11940.p1 0.216676874498125 Normal_trios
X134855 0.231841430562038 Normal_trios
X12197.p1 0.379896772101697 Normal_trios
X13506.s1 0.192014806393546 Normal_trios
X13724.s1 0.181269106115221 Normal_trios
X14085.s1 0.209873085657091 Normal_trios
X57699 0.22427765463589 Normal_trios
X12907.s1 0.224226192982512 Normal_trios
X24036 0.221887041631923 Normal_trios
X12563.s1 0.235654318907621 Normal_trios
X129967 0.208451747129399 Normal_trios
X78127 0.185848125101016 Normal_trios
X14364.p1 0.206278801160015 Normal_trios
X14443.p1 0.445196957254079 Normal_trios
X144092 0.293937889376272 Normal_trios
X13104.p1 0.250557032397697 Normal_trios
X85432 0.190202367173412 Normal_trios
X101534 0.229725619282312 Normal_trios
X20098 0.251111834516927 Normal_trios
X14681.s1 0.295117929925385 Normal_trios
X14253.p1 0.166568088870154 Normal_trios
X83513 0.2667330603485 Normal_trios
X136092 0.210092441681183 Normal_trios
X154810 0.21604403666744 Normal_trios
X14303.s1 0.176114676163593 Normal_trios
X13409.s1 0.237223716312573 Normal_trios
X150501 0.206272579910969 Normal_trios
X103850 0.322642958933928 Normal_trios
X4799 0.351539724109909 Normal_trios
X14603.s1 0.30269559490546 Normal_trios
X14358.s1 0.200426918828295 Normal_trios
X12184.p1 0.434089944607038 Normal_trios
X12157.p1 0.18158945227462 Normal_trios
X151715 0.259333055796166 Normal_trios
X121925 0.308122183906306 Normal_trios
X11159.s1 0.19454321359661 Normal_trios
X97652 0.132077973625297 Normal_trios
X13875.p1 0.215482430802175 Normal_trios
Proband.579 0.344069684029134 Normal_trios
X12083.p1 0.223241507994146 Normal_trios
X11768.s1 0.197597554187172 Normal_trios
X54415 0.276754450999371 Normal_trios
X98072 0.202154176647753 Normal_trios
X121956 0.253075462650521 Normal_trios
X121206 0.241352324329875 Normal_trios
X142664 0.298861869315833 Normal_trios
X30672 0.287251771309846 Normal_trios
X143551 0.249565129567682 Normal_trios
X145800 0.235370105975234 Normal_trios
X12975.s1 0.25698190619151 Normal_trios
X14122.s1 0.411620184231839 Normal_trios
X12484.p1 0.199393729482691 Normal_trios
X12605.s1 0.236962004555623 Normal_trios
X92053 0.225613448339098 Normal_trios
X85238 0.293685068427144 Normal_trios
X14400.p1 0.277553402516193 Normal_trios
X13496.s1 0.232704673763395 Normal_trios
X11008.s1 0.340434818944051 Normal_trios
X136223 0.217918560993625 Normal_trios
X43861 0.269413155158812 Normal_trios
