PC1 PC2 PC3 PC4 PC5 PC6
X103733_1 0.385474412750292 0.0298807484206314 -0.0398524446951247 -0.198695836613081 -0.0702259346210941 -0.207372156631098
X103755_1 0.28851119015867 0.1123853152372 0.171365902674006 -0.0996801679227679 -0.0836667445397431 0.0290005359890291
X103802_1 0.140130191046791 -0.0361297440050128 0.0470772830955719 -0.0838538751398573 -0.0953288206843192 0.0307766354262061
X103818_1 0.21900107509497 0.0202336874945484 0.140228940868724 -0.137427205455703 0.240219972286444 0.117801909763285
X103828_1 -0.11614351237897 0.172896246028665 0.082783419319098 -0.0304162382450824 -0.216341097180812 0.177362995587814
X103839_1 0.114474389155928 -0.0765791124176255 0.190147024036629 0.0649009502709703 -0.0235996492194681 0.0335983497655109
X103850_1 0.155089297614324 -0.0709694100804334 0.0184210858587768 -0.136909233947303 -0.0119256517698841 -0.142959281943216
X10407_1 -0.139948891654718 -0.179014601829163 0.141811347787209 0.12208382151271 -0.27442298932548 -0.103148469895205
X104123_1 -0.0475023269591244 -0.177231166135337 0.19960783908316 -0.0195864860039335 -0.241630311678342 -0.00297282957284161
X104149_1 0.0465812510911859 0.212134272532939 0.00633748050872589 -0.00591880702641815 -0.149574037861449 -0.204081921149239
X104158_1 0.0727570553456006 -0.00674486000906397 0.208326448884171 -0.128063179142247 0.130365216956602 0.160753167078931
X104204_1 0.0404134186530209 -0.151345223864029 0.0242988340611528 0.0278580769417939 -0.00299503338589768 -0.309647933804033
X104236_1 0.203758761528505 0.0750688393114858 -0.154718446542479 0.123295576950217 0.264845161096191 0.0680262598018699
X104274_1 0.299196828865823 -0.102334420694723 -0.000870602821040743 -0.127626478091639 -0.0990658921659963 -0.174923935071712
X104323_1 0.0367081340650147 -0.140659518924967 0.101786852245019 -0.164731139898248 0.211928192870506 -0.0394908342555863
X104333_1 0.131755802258847 -0.0930457181900305 0.122207223910418 -0.0399422864732837 0.168465695047508 0.140581183748312
X104334_1 0.17655824880779 -0.28526414522217 0.118024501853914 -0.0683635979297413 -0.109751232653693 -0.439977964466634
X104502_1 0.0744236090566568 -0.106069674369283 0.0839340655436217 0.0398676658227073 -0.115588843316372 -0.0572521294246195
X104522_1 0.261093856494139 -0.091707663339011 -0.156485155780108 -0.175545276879445 0.0279220432509366 0.0633276757357873
X104548_1 0.214817512768875 0.4336192581844 0.0321782355220674 -0.0202412578764453 -0.134892797250933 -0.0142105085921668
X104552_1 0.240237995578881 0.0582266676805518 -0.0264240882954103 -0.15593199876302 -0.123333860041989 -0.1333435047848
X104569_1 0.39510394914286 -0.145122988803357 0.0158227466790491 -0.288160371175642 -0.171281878623055 0.0166677930688524
X104596_1 0.231752439835644 0.138792761358601 0.352789815264851 -0.0955148371142825 -0.145328598828574 -0.0367911263069022
X104645_1 0.127662731003707 0.169021295747362 0.135390048256303 -0.0473813437906716 -0.0292956451656874 -0.212826305097087
X104665_1 0.208943149666986 -0.223904468799939 -0.0510699861592208 -0.298871335589685 -0.0518576527446455 -0.345893941598041
X104684_1 0.363199460674813 0.0276465830414118 0.237994208324543 -0.294654108292812 0.193657233992991 -0.0107505924158951
X104701_1 0.313016963263172 0.0355741367694846 0.0629837636208331 -0.15519090344666 -0.10570373483894 -0.0150771186237332
X104712_1 0.155709936978048 0.0158520371909249 0.0130361477724307 0.127054426502272 0.0125657245511684 -0.00362190603075698
X104966_1 0.133844026102344 0.0720126407371881 0.0931621019207363 -0.0310635600186921 0.157541357774149 -0.176452791366544
X104973_1 0.0475476765383983 -0.303040235632874 0.138242139311959 0.0805392142871663 -0.138260115915748 0.0518554430564201
X105003_1 0.195420526036384 -0.109999043120854 0.243521670923626 -0.233961831097288 0.161877548645399 0.217731577496339
X105074_1 0.0680399139024109 -0.0506337526057477 -0.052106495436087 -0.149622068939653 0.105221886816222 0.0879983607734365
X10516_1 0.0690655884077758 -0.224892602244865 0.123264642870632 0.0842026996155958 -0.106757529659996 0.0318893821989779
X105238_1 -0.049260975441735 -0.00329882227646502 -0.0911228881942644 0.133005840700717 0.0802153031611444 0.0769902125152295
X105285_1 0.276468079088142 0.142984629096183 0.0844000903915313 -0.163211245807254 -0.0516018630869426 -0.0989718703509937
X105332_1 0.0235088352428945 0.363863062115287 -0.229429249059248 -0.254851388722728 -0.0386584636566777 0.00930747005882856
X105357_1 0.199995241913774 -0.0877357792073456 -0.129542313723097 -0.0357281769118375 -0.101285313606138 -0.202143499942326
X105364_1 0.100831474971801 0.060301099683308 -0.0419753488317289 -0.0802496635782027 0.0129237920165449 0.100663119443413
X105409_1 0.123005892078142 0.109523764028441 0.0546339326274711 0.0133340476375325 -0.210822525802581 -0.143325856857699
X105486_1 0.21891497763492 0.170839033957376 -0.121128091780402 -0.104637661183682 -0.29652763530534 -0.130414691047721
X105583_1 0.100543508732749 0.0788745341062194 -0.10730455841937 -0.125977280247904 -0.136253706567029 -0.15508240765932
X105599_1 0.36657744615292 0.00958255246513665 0.028923942273323 0.00139066844120749 0.0750502507442552 -0.138654894335143
X10561_1 0.031966020711205 0.125046373634415 0.264471553856991 -0.0261896092053301 -0.184764230816032 0.0709491869460971
X105636_1 0.323311742265012 0.132671502203003 -0.0132426735522264 0.0657030896553077 -0.00170662095444065 -0.234438396609394
X105682_1 0.294951746539422 0.103743410480499 0.0391504107091571 -0.131534311994302 0.00445941981176726 -0.0775884909155613
X105754_1 0.109998050986217 0.128155876406023 0.0824666720706536 0.160957885214451 -0.055242994986369 -0.0710491279989401
X105768_1 0.0106388758467652 -0.0351151857756638 0.0894430345137587 0.283031893573066 -0.0439969195686144 -0.0687392729764388
X105780_1 0.314888167356045 0.0229681004497347 0.187639657030289 -0.0455268688067541 -0.0985494393555675 -0.00219760452806349
X10583_1 0.199744267542754 0.0842892042390938 -0.173127016022232 -0.347666938855959 0.0779792032631073 -0.0217741543065194
X105832_1 0.223737337553983 -0.0297858547909676 0.139737575472447 0.0381153324845809 -0.0495985499551504 0.0536952547392043
X105837_1 0.281187523001601 -0.168308228824177 -0.102641940405195 0.101981916989267 0.174480798563418 0.0315093774408767
X105902_1 -0.0622676308186395 -0.0533877434673405 -0.0784054270343744 0.123864667124956 -0.0355797680744707 -0.00883771365125946
X105921_1 -0.0737059182373914 0.0392520398388405 0.106808773306507 0.1805089043159 -0.206701591970331 0.0597703639162827
X105955_1 0.322111313337423 0.116184834139496 0.218008346529839 -0.190442956142283 -0.027077178927842 0.150708369841762
X106023_1 0.0525535409935456 0.105129797202176 0.104446503621951 -0.19870929885543 0.0755262291085076 0.127331087793419
X106024_1 0.213679361197038 0.018298251871433 0.101820341495573 -0.0495551735137927 -0.0281193697755991 -0.263895054258855
X106036_1 0.131387785357926 0.0198315132384579 -0.180403754372001 -0.134852416908241 -0.0220280656991296 0.00776303255188251
X106098_1 0.162527647631321 -0.0818932607976981 0.152967255898574 -0.0777218175275213 0.0545204205710709 -0.0187395512180034
X10610_1 -0.0249495095522243 -0.0083459981074652 0.176061165835204 -0.369412088263745 0.134609797204635 -0.127227027670624
X106101_1 -0.0845293865928589 -0.0650835263023732 -0.041721774222682 -0.0907956487393978 0.0321829442047154 0.0711900275757919
X106118_1 0.25219691278034 0.0161730781008437 0.0168063692488317 -0.129746987825448 -0.121616412084531 -0.101356880608546
X106128_1 0.0697504836646768 0.00819460152207606 0.169858104289947 0.247626499988695 -0.137145763629406 -0.075407188543305
X106140_1 0.00389564182853139 -0.132007628088367 -0.0650972908659791 0.001106857647174 -0.113648323445987 -0.169469750887463
X106297_1 0.068914716291881 -0.0872138768325233 0.0872397176131102 -0.08638942112129 0.0198336760230169 0.149524756523716
X106355_1 0.184822443348033 0.0831905462345869 0.0407389454920496 -0.109666797424582 -0.0726106563697073 -0.0881515380452852
X106368_1 0.32353271725433 0.107751784234135 -0.122794946085699 -0.0580667181283287 0.0917367692790146 -0.000280393897016296
X10659_1 0.211358478256209 -0.109940598375908 0.392972816858354 0.0402818426029184 -0.014118772336943 -0.563205866908729
X106627_1 0.244137864237051 0.187169387904936 0.00573976698876294 0.126713964579993 -0.209078180109066 0.0510857194110571
X106667_1 0.343031413122341 0.152871919182492 -0.194737169409398 0.175630641135619 -0.136612504648474 0.0917712631931092
X106681_1 0.145426014729635 0.179657129917837 0.392821775487271 -0.196304447872811 -0.0376919108469962 -0.114772274239538
X106703_1 0.217018785677115 0.116035086985692 0.0174823808339703 -0.162939765943947 -0.172250563473295 -0.107283340300481
X106743_1 0.0914524590608751 0.175781065755926 0.219152503447031 0.0107086066461087 0.114022386017438 0.0334263977124038
X10676_1 0.0484888218150919 0.140111736293889 -0.131773865983761 -0.0316262853876765 -0.179833396911913 -0.226887640700437
X106822_1 0.16590384942491 0.139700109876156 0.0362767375407069 -0.0437292801315877 -0.0228443249710423 0.0482565687202417
X106836_1 0.317916893572063 -0.109667793810579 -0.192308793991993 0.153198737769735 -0.105111903936035 -0.0861596044593817
X106982_1 0.188091124209175 -0.228799231243973 0.449002552279151 -0.290154088012866 -0.0562349662271128 -0.0501083651180782
X107030_1 0.180207208626252 0.0723119051234259 -0.120852043469831 -0.127566861343446 -0.0705670905438284 -0.100413919535842
X107062_1 -0.150937005436899 -0.130096093969357 0.0082531891584104 0.0689333333668049 -0.1969467050166 -0.336945853891961
X107133_1 0.310379374524695 -0.0649898715616703 0.175617554464356 0.0575030897340425 -0.184093870880681 0.00834720293847034
X107168_1 0.0985310843745671 -0.00531843676547966 -0.0183596067118821 -0.103759527227406 0.0276327793830826 0.0776123912554047
X107187_1 0.158488082470084 0.0357960427176975 0.16163941488541 0.0335038448191934 0.0840666111880498 0.0110886775372483
X107240_1 0.319877892774766 -0.151627998682807 0.430413413472229 0.0383500968954127 0.175809994340881 -0.0806163811204702
X107328_1 0.344754560808049 -0.114483143611769 -0.0389816065984987 -0.0590789739504792 -0.0911000512335333 0.0279859784457544
X107369_1 0.256937613463991 -0.208997992930731 0.0242122053227741 -0.0824099121453038 -0.17085167020524 -0.0711053106821048
X107400_1 0.227961751400419 -0.116409486848163 0.109447470665269 0.0285864080624299 0.0310640598288565 -0.139296155809707
X107406_1 0.152345839614426 0.0504024262181392 0.187581544217672 -0.105139862723488 -0.115962567915301 -0.13357259151978
X107414_1 0.19839304566 0.0535863587636664 -0.111100486600523 0.225082012546132 0.117739501773082 -0.183669278458382
X107453_1 0.377268246114267 -0.158380323332716 -0.147431164842386 -0.15269379359524 -0.229905903290009 0.0594506647159608
X107556_1 0.251736489278047 0.281638929348753 0.100135237651216 0.0949122016287528 -0.0955215536550744 -0.0622163207165711
X107669_1 0.308673153097347 -0.0642892546516138 0.0586382033590915 -0.0594494514093261 0.0326424603028829 -0.0324191846284468
X107731_1 0.307618732542038 0.0681913794758117 -0.0873985471013587 0.150952725721418 0.208239292639672 -0.0546065019394035
X107767_1 0.450928171767633 -0.0108837463476853 0.0305312153694726 -0.0365698440448648 -0.087757318705848 -0.116181732681025
X107795_1 0.171157386915998 0.0652088609670515 0.208305363488944 -0.231223416554671 0.0958070858550998 -0.10948564495016
X107824_1 0.626314754851332 -0.0502250862812853 -0.192659323409947 -0.243670887902632 -0.165832541030001 -0.119140733539242
X107845_1 0.130601571766739 -0.147649175465268 0.160208435231649 -0.00679201950469197 0.02552412595233 0.0579887304493424
X107907_1 0.0733374136992381 -0.249692196416205 -0.146925609664733 -0.0974370713350308 -0.146773497875822 0.191588860589054
X107916_1 0.113363900693751 0.125888611152296 0.0652667890307381 -0.125015399383104 -0.0933219729921584 0.0535899347362816
X107930_1 0.175012708737343 -0.024214179105493 -0.0546008128845626 -0.00376416391456366 -0.00354365490760033 -0.0522111282101381
X10801_1 0.121613326293445 -0.0477682704853226 -0.0517836312941606 -0.0791452112433105 -0.280338141529646 -0.0309712729431268
X108104_1 0.20909009436188 -0.0814145950942227 0.0766782855640264 -0.0116019803897511 0.0168871265374435 -0.103394748957978
X108275_1 0.0454243626988668 -0.0618049202443457 -0.0659937334147294 0.00034251775449321 0.202108884204215 0.0750226891433909
X10834_1 0.147037196831209 0.000222953882720021 0.0215282371042416 0.156231473075372 0.241493784560197 0.0773135731091624
X108363_1 -0.0502558108167814 0.0771222812075193 -0.115822109153535 -0.224737630735707 0.0498289860102924 -0.0912207677109073
X108381_1 0.0919486844874059 -0.0225950692571864 0.0633898108030116 -0.0861224917153643 -0.250671662543882 -0.16424710676497
X108394_1 0.085342076963143 -0.0815142360474347 -0.0861475231253779 -0.0516607155566562 -0.0558379264655632 -0.0133756261297613
X108416_1 0.137026608995866 0.0772503442889798 0.223693261541649 -0.0259761594339765 -0.0411967932969936 -0.0556655954821073
X108468_1 0.254088021387314 0.138178426443403 0.0689372424104033 -0.0487028325868393 0.0601230668988455 -0.204367466246896
X108593_1 0.256890562297391 0.0386712420956421 0.00732987282081884 0.083055226333018 -0.0392039217307081 -0.111847651522326
X108663_1 0.00553361749514756 0.0848818916998764 -0.134297521640165 0.0355487394775376 0.121749726421857 -0.0797625679342761
X108759_1 0.336099823652955 -0.158763429360408 0.0460907271177738 -0.131929333795897 -0.115989867414684 -0.285187301967989
X108818_1 0.0517932653145114 0.199048359285807 -0.057744591087062 -0.313351813000112 0.217896556178663 0.0128082519856814
X108847_1 0.316898346715961 -0.0647420223641306 0.156205397763983 -0.193763732450281 0.0127623071640491 0.0234359421615986
X108922_1 0.0325684702054958 0.0831351999652089 0.0172048988894799 -0.0346289966356112 -0.182167128302548 -0.0977635916528418
X108981_1 0.22053337319993 -0.0177025327118966 -0.00239567531521689 -0.122769682788087 0.0462475764211757 -0.155943176943241
X108987_1 0.0944837520702822 -0.175953200623236 0.0726033119415271 -0.173655685951102 -0.0956692112007736 -0.128951967236051
X109047_1 0.233442422906322 -0.110156752761943 0.0480836426866374 -0.127584089522275 -0.187955607753717 0.1370076542083
X109052_1 -0.0246317410409309 -0.0844397743225823 -0.000863153814482741 -0.0715339028886703 -0.265716528109585 -0.0093274450406011
X109099_1 0.115623339066249 -0.385520508198013 -0.020851054978368 -0.0691464143094239 0.0528688688281929 -0.0223761277156009
X109264_1 0.189213993813863 0.00572628648460921 0.00280845796326318 0.104704747113839 -0.125416586661128 -0.0276387205614754
X109291_1 0.0169217508578522 0.0746270267865513 0.071040313564085 -0.380724877890988 -0.00884449008005856 -0.190056706657559
X109325_1 0.1584699987214 0.132816042238895 0.0969222412003323 -0.0871374408678028 0.120201541893135 -0.0637299741797171
X109382_1 -0.128397374965959 0.20163233421838 0.0222582312972694 -0.0857511613656462 -0.0851686399541626 0.119157985637786
X109387_1 -0.0522052606280739 0.0940463353467197 -0.256528539460083 0.146685346530582 0.0534597115274847 -0.168010358515945
X109398_1 0.0634049188767088 -0.0474710662158149 0.234191949061087 0.00612360618410296 -0.0714898947713495 -0.11524317101421
X109459_1 0.254082585921164 -0.167941880727738 0.112844215579353 0.212862707854276 0.0785848546426419 0.034432952030722
X109528_1 0.162558921929526 -0.0428655211415082 0.117548767868902 -0.33139146775149 -0.00766542750588779 -0.0926472265554431
X109529_1 0.129750552997489 -0.0702543778509954 0.0888619033516397 -0.0364002246695279 -0.0765773757848284 0.0526837715154512
X109551_1 0.422925694505642 -0.251553391991468 -0.121009990494833 -0.176391889808115 0.0727605804601328 -0.129734174862794
X109567_1 -0.00330649179622962 -0.0682102277758729 -0.145459912677153 -0.313868067240142 -0.0775057086247479 -0.115717166951769
X109597_1 0.0207675732512531 0.051883139656455 -0.120585506371097 0.00352430219261119 0.080489982599257 -0.10050964770671
X109664_1 -0.0263081245709168 0.371569975794195 0.0366695101299799 -0.0103596505242569 -0.22591959068285 -0.0878261284452869
X109680_1 0.128508103562519 -0.141744471516422 0.119319426904553 -0.185360809879253 0.146738896300134 -0.197689897910409
X1097_1 0.305485328574617 0.0127447289018145 0.351149802692908 -0.495267409750389 -0.0232653405988555 -0.0115289864106772
X109701_1 -0.0417982714011164 -0.114834481154549 0.126394010175325 -0.0221432457896011 0.0509470228610756 -0.0851196948505393
X109759_1 -0.246086377663569 -0.0755275942987929 0.022338943316874 0.0277971038794011 -0.0794250256993403 -0.154134247015653
X109778_1 0.149570177076202 0.429478986402674 0.0496185300283749 0.112929065759236 -0.0116659128519348 0.0735790605710113
X10987_1 0.240015932215116 -0.0210660904447841 0.0897913844504658 0.0870292290585123 -0.122627438793265 -0.230480338614314
X11000.p1_1 0.100544106981689 0.0446026300913241 -0.201399502666993 -0.0698101304373542 0.0586077930502677 0.0172165061461085
X11000.s1_1 0.147181437466936 -0.197676201156869 -0.105187217662813 0.127934971231656 -0.048728563027191 -0.12349129808057
X110010_1 0.386626211002771 -0.0513423217176827 -0.178801351432355 0.193284595574203 0.165964015671161 -0.37280866689992
X11002.p1_1 0.206629698089795 0.0322152917920865 -0.0134574946186695 0.00363214386548221 0.0666407342623736 -0.0817641128115951
X11002.s1_1 0.515475070662387 -0.346125725333982 -0.569271487382078 -0.357129538266349 0.289227328877675 -0.00449402386503837
X11003.p1_1 0.231710214397661 0.0960546448460975 -0.0188415783698762 0.0331636796257432 -0.0608428460841117 0.0130979987155489
X11003.s1_1 0.174830877336408 0.0730177109998358 0.205520229242935 0.0297093345720128 -0.0715033649088581 -0.0838073494383933
X11006.p1_1 -0.152765507895387 0.094229390244389 -0.0449509634247912 0.0319331490892327 0.0859321187792373 -0.0775235617592289
X11006.s1_1 0.0535594601483461 -0.111409048236843 0.0209110842739365 -0.100998235506589 -0.26195190828074 -0.0184487559094007
X110075_1 0.268379783642709 0.0383682410531769 0.0989730045237778 0.0686418850192677 0.0711219530113886 -0.148959046772865
X11008.p1_1 0.331109637541974 -0.0226941014737637 0.12612573129602 0.0806411796223912 -0.020760774648741 0.0586652557596674
X11008.s1_1 0.107307586104236 0.059626726793231 0.0771728507951776 0.0313475237173126 0.0116847456863979 -0.147578816396532
X11009.p1_1 0.0334646914870188 0.0466536842804296 -0.00516992309651954 -0.051943991202184 0.212784149614644 0.0190126873509613
X11009.s1_1 0.00183494200640238 0.286480135787674 -0.12509851891522 -0.0750606579849411 0.0514345113327254 -0.0644876911546553
X11010.p1_1 0.216371030441907 -0.0305828090472845 -0.0655217990336277 -0.0577427403687962 -0.0613499758741143 -0.289217248695995
X11010.s1_1 0.250301665903566 -0.120298000983663 0.0336893503837009 -0.249969163634761 0.123493431309467 -0.0256156402411158
X11012.p1_1 0.375160164185554 -0.161935436918243 0.099005405522659 -0.177523414802747 -0.0793287799118258 -0.02684803934208
X11012.s1_1 0.602755470772154 -0.232104897740914 -0.346504473700257 -0.186319467841506 0.0517347959439197 -0.0249336280376003
X110124_1 -0.235675653242093 0.203062570122849 0.128265779994163 -0.140958753797083 0.0320740473069871 0.0245493584475608
X11013.p1_1 0.186479116856851 0.0781798525053769 -0.014429003331974 -0.223458549075712 -0.188500708844366 -0.0147689752124987
X11013.s1_1 0.109387113318061 0.0943702565863281 0.00658419767453775 -0.103394307595864 0.096817064564117 -0.166792650530403
X11014.p1_1 0.169633845044427 -0.271272620082491 -0.104386647535181 -0.125444916318596 -0.11528253954508 -0.278487851435216
X11014.s1_1 0.216282460730016 -0.0557321511571251 -0.16576229545931 0.013177118764481 0.00726150957533493 0.000371275046628
X110153_1 0.383816896103705 -0.118544459443192 -0.284784521337748 -0.114001180069797 0.0286050173500013 0.0337035156597654
X11017.p1_1 -0.15050559362945 -0.144298236298616 0.0740862632767322 0.244105997215453 -0.29972897300164 -0.170874937753366
X11017.s1_1 0.226139293357087 -0.0781834747236826 0.255577138322066 0.0511541040977058 0.220086684016386 -0.155714661713095
X110175_1 0.216530109634769 0.224854837605389 -0.148382037284875 -0.26454147515583 -0.197052531477255 -0.197373885173001
X11018.p1_1 0.0844059124145142 -0.0193539324263507 -0.0252002964839143 0.0690662270129781 -0.0563279530509801 -0.128419251343109
